clinic,date,type,wait_established,wait_new
TR,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,6.8,24.5
TR,10/11/2025,UROLOGY,9.6,54.9
TR,10/11/2025,WOMEN'S HEALTH,2.9,16.1
JM,10/11/2025,AUDIOLOGY,19.4,39
JM,10/11/2025,CARDIOLOGY,9.6,46.1
JM,10/11/2025,DENTAL,9.9,82.2
JM,10/11/2025,DERMATOLOGY,12.4,44
JM,10/11/2025,ENDOCRINOLOGY,20.6,63.1
JM,10/11/2025,GASTROENTEROLOGY,12.8,40.1
JM,10/11/2025,MENTAL HEALTH GROUP,11.8,97.3
JM,10/11/2025,MENTAL HEALTH INDIVIDUAL,13.6,38
JM,10/11/2025,NEUROLOGY,21.4,126
JM,10/11/2025,OB/GYN,3.1,21.4
JM,10/11/2025,OCCUPATIONAL THERAPY,13.7,44.1
JM,10/11/2025,ONCOLOGY,1.2,22.9
JM,10/11/2025,OPHTHALMOLOGY,22.1,121.6
JM,10/11/2025,OPTOMETRY,13.6,90.3
JM,10/11/2025,ORTHOPEDICS,6.7,30.9
JM,10/11/2025,PAIN MEDICINE,34.1,97.6
JM,10/11/2025,PHYSICAL THERAPY,23.5,77.3
JM,10/11/2025,PODIATRY,39.7,136.6
JM,10/11/2025,PRIMARY CARE,6.2,20.5
JM,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4.9,11.8
JM,10/11/2025,PTSD SPECIFIC GROUP PROGRAMS,7.5,14
JM,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,8.9,126.3
JM,10/11/2025,PULMONOLOGY,30.5,62.8
JM,10/11/2025,SLEEP MEDICINE,10.6,37.7
JM,10/11/2025,SUBSTANCE USE DISORDER GROUP,2.2,NA
JM,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.3,6.3
JM,10/11/2025,UROLOGY,14.6,57.9
SF,10/13/2025,AUDIOLOGY,6.4,27.5
SF,10/13/2025,CARDIOLOGY,14.2,31
SF,10/13/2025,DENTAL,11,76.1
SF,10/13/2025,DERMATOLOGY,6.8,27.3
SF,10/13/2025,ENDOCRINOLOGY,11.5,40.8
SF,10/13/2025,GASTROENTEROLOGY,8,34.9
SF,10/13/2025,MENTAL HEALTH GROUP,4.4,13
SF,10/13/2025,MENTAL HEALTH INDIVIDUAL,7.3,48.9
SF,10/13/2025,NEUROLOGY,9.5,29.7
SF,10/13/2025,OB/GYN,34.3,51.6
SF,10/13/2025,OCCUPATIONAL THERAPY,6.4,22.2
SF,10/13/2025,ONCOLOGY,3,26.4
SF,10/13/2025,OPHTHALMOLOGY,14.4,56.7
SF,10/13/2025,OPTOMETRY,17.2,50.3
SF,10/13/2025,ORTHOPEDICS,18.1,36.5
SF,10/13/2025,PAIN MEDICINE,14,31.9
SF,10/13/2025,PHYSICAL THERAPY,7.7,37.9
SF,10/13/2025,PODIATRY,10.3,51.7
SF,10/13/2025,PRIMARY CARE,8.5,16.4
SF,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.8,4.5
SF,10/13/2025,PTSD SPECIFIC GROUP PROGRAMS,6.3,NA
SF,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,8.6,NA
SF,10/13/2025,PULMONOLOGY,49.6,41.8
SF,10/13/2025,SLEEP MEDICINE,31.6,38.6
SF,10/13/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
SF,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3,29.2
SF,10/13/2025,UROLOGY,7.2,23.6
SF,10/13/2025,WOMEN'S HEALTH,1.6,9.4
WLA,10/13/2025,AUDIOLOGY,19.7,56.4
WLA,10/13/2025,CARDIOLOGY,16.7,23.3
WLA,10/13/2025,DENTAL,1.5,14
WLA,10/13/2025,DERMATOLOGY,16.9,39.3
WLA,10/13/2025,ENDOCRINOLOGY,15,48.4
WLA,10/13/2025,GASTROENTEROLOGY,16.2,53.5
WLA,10/13/2025,MENTAL HEALTH GROUP,10.2,34
WLA,10/13/2025,MENTAL HEALTH INDIVIDUAL,11.1,80
WLA,10/13/2025,NEUROLOGY,26.8,81.7
WLA,10/13/2025,OB/GYN,20.3,53.2
WLA,10/13/2025,OCCUPATIONAL THERAPY,11.7,31.6
WLA,10/13/2025,ONCOLOGY,8.8,22.8
WLA,10/13/2025,OPHTHALMOLOGY,17.2,72
WLA,10/13/2025,OPTOMETRY,25.2,47.1
WLA,10/13/2025,ORTHOPEDICS,10.4,80.8
WLA,10/13/2025,PAIN MEDICINE,13.5,55.1
WLA,10/13/2025,PHYSICAL THERAPY,15.7,37.4
WLA,10/13/2025,PODIATRY,6.1,31.5
WLA,10/13/2025,PRIMARY CARE,7.8,26
WLA,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,23.5,104.8
WLA,10/13/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
WLA,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,7.4,3
WLA,10/13/2025,PULMONOLOGY,14.5,45
WLA,10/13/2025,SLEEP MEDICINE,56,98.3
WLA,10/13/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
WLA,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,35.6,70.5
WLA,10/13/2025,UROLOGY,10.9,46.1
WLA,10/13/2025,WOMEN'S HEALTH,9.2,39.1
JLP,10/13/2025,AUDIOLOGY,10.5,26.1
JLP,10/13/2025,CARDIOLOGY,9.1,40.8
JLP,10/13/2025,DERMATOLOGY,10.8,24.7
JLP,10/13/2025,GASTROENTEROLOGY,8.8,9.5
JLP,10/13/2025,MENTAL HEALTH GROUP,3.3,NA
JLP,10/13/2025,MENTAL HEALTH INDIVIDUAL,16.4,1.3
JLP,10/13/2025,NEUROLOGY,14.5,68.5
JLP,10/13/2025,ONCOLOGY,5.6,23.3
JLP,10/13/2025,OPHTHALMOLOGY,21.9,73.2
JLP,10/13/2025,OPTOMETRY,31.9,85.8
JLP,10/13/2025,ORTHOPEDICS,16.8,52.4
JLP,10/13/2025,PAIN MEDICINE,19.3,38
JLP,10/13/2025,PODIATRY,20.2,75.3
JLP,10/13/2025,PRIMARY CARE,11.8,55
JLP,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,5.1,18.8
JLP,10/13/2025,PULMONOLOGY,10.9,34.7
JLP,10/13/2025,SLEEP MEDICINE,99.2,284.9
JLP,10/13/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
JLP,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.4,8.3
JLP,10/13/2025,UROLOGY,10,47.6
TR,10/13/2025,AUDIOLOGY,4.4,13
TR,10/13/2025,CARDIOLOGY,13.9,16.9
TR,10/13/2025,DENTAL,19.1,37.6
TR,10/13/2025,DERMATOLOGY,5.3,35.8
TR,10/13/2025,ENDOCRINOLOGY,12.3,46.5
TR,10/13/2025,GASTROENTEROLOGY,17.8,74.7
TR,10/13/2025,MENTAL HEALTH GROUP,6.5,20
TR,10/13/2025,MENTAL HEALTH INDIVIDUAL,8.7,24.3
TR,10/13/2025,NEUROLOGY,18.7,92.4
TR,10/13/2025,OB/GYN,2.7,25.8
TR,10/13/2025,OCCUPATIONAL THERAPY,13.9,46.4
TR,10/13/2025,ONCOLOGY,9,22.5
TR,10/13/2025,OPHTHALMOLOGY,5.1,14
TR,10/13/2025,OPTOMETRY,3.1,36.5
TR,10/13/2025,ORTHOPEDICS,2.5,11.2
TR,10/13/2025,PAIN MEDICINE,8.5,31.7
TR,10/13/2025,PHYSICAL THERAPY,13.1,49
TR,10/13/2025,PODIATRY,4.8,22.8
TR,10/13/2025,PRIMARY CARE,6.6,30.1
TR,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,18.6,59.1
TR,10/13/2025,PTSD SPECIFIC GROUP PROGRAMS,2.7,101
TR,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.3,61.5
TR,10/13/2025,PULMONOLOGY,10.3,27.2
TR,10/13/2025,SLEEP MEDICINE,24.4,58.3
TR,10/13/2025,SUBSTANCE USE DISORDER GROUP,0.6,3
TR,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,6.9,25.3
TR,10/13/2025,UROLOGY,9.6,55
TR,10/13/2025,WOMEN'S HEALTH,2.9,15.8
JM,10/13/2025,AUDIOLOGY,20.4,41.3
JM,10/13/2025,CARDIOLOGY,9.5,44.1
JM,10/13/2025,DENTAL,9.1,82
JM,10/13/2025,DERMATOLOGY,12.4,44.9
JM,10/13/2025,ENDOCRINOLOGY,20.5,64.1
JM,10/13/2025,GASTROENTEROLOGY,12.3,40.3
JM,10/13/2025,MENTAL HEALTH GROUP,10.9,97.3
JM,10/13/2025,MENTAL HEALTH INDIVIDUAL,13.4,40.5
JM,10/13/2025,NEUROLOGY,21.2,121.8
JM,10/13/2025,OB/GYN,4,23.2
JM,10/13/2025,OCCUPATIONAL THERAPY,14.2,44.2
JM,10/13/2025,ONCOLOGY,1.2,22.9
JM,10/13/2025,OPHTHALMOLOGY,21.8,122
JM,10/13/2025,OPTOMETRY,13.9,88.6
JM,10/13/2025,ORTHOPEDICS,6.1,30.3
JM,10/13/2025,PAIN MEDICINE,33.9,98.7
JM,10/13/2025,PHYSICAL THERAPY,23.2,75
JM,10/13/2025,PODIATRY,40.5,131.5
JM,10/13/2025,PRIMARY CARE,6.2,21.5
JM,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,6.5,11.8
JM,10/13/2025,PTSD SPECIFIC GROUP PROGRAMS,6.8,14
JM,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,8.8,126.3
JM,10/13/2025,PULMONOLOGY,28.5,63.7
JM,10/13/2025,SLEEP MEDICINE,9.7,37.7
JM,10/13/2025,SUBSTANCE USE DISORDER GROUP,2.3,NA
JM,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.2,1.5
JM,10/13/2025,UROLOGY,14.2,57.6
SF,10/14/2025,AUDIOLOGY,6.5,27.6
SF,10/14/2025,CARDIOLOGY,14.7,32
SF,10/14/2025,DENTAL,11.1,78.3
SF,10/14/2025,DERMATOLOGY,6.9,27.4
SF,10/14/2025,ENDOCRINOLOGY,11.4,41.5
SF,10/14/2025,GASTROENTEROLOGY,8.1,34.9
SF,10/14/2025,MENTAL HEALTH GROUP,4.6,13
SF,10/14/2025,MENTAL HEALTH INDIVIDUAL,7.3,49.5
SF,10/14/2025,NEUROLOGY,8.8,30.2
SF,10/14/2025,OB/GYN,37.9,51.6
SF,10/14/2025,OCCUPATIONAL THERAPY,6.5,23.9
SF,10/14/2025,ONCOLOGY,3.2,27
SF,10/14/2025,OPHTHALMOLOGY,14.2,63.2
SF,10/14/2025,OPTOMETRY,17.3,51.4
SF,10/14/2025,ORTHOPEDICS,17.2,36.3
SF,10/14/2025,PAIN MEDICINE,14,32.4
SF,10/14/2025,PHYSICAL THERAPY,8,38.1
SF,10/14/2025,PODIATRY,10.4,53.1
SF,10/14/2025,PRIMARY CARE,8.7,16.6
SF,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.6,4.6
SF,10/14/2025,PTSD SPECIFIC GROUP PROGRAMS,7.2,NA
SF,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,8.9,NA
SF,10/14/2025,PULMONOLOGY,49.8,41.8
SF,10/14/2025,SLEEP MEDICINE,31.5,38.8
SF,10/14/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
SF,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,29.2
SF,10/14/2025,UROLOGY,7.2,23.8
SF,10/14/2025,WOMEN'S HEALTH,1.5,8.4
WLA,10/14/2025,AUDIOLOGY,20.1,57
WLA,10/14/2025,CARDIOLOGY,17.2,20.8
WLA,10/14/2025,DENTAL,1.5,12.2
WLA,10/14/2025,DERMATOLOGY,17,39.2
WLA,10/14/2025,ENDOCRINOLOGY,15,49.2
WLA,10/14/2025,GASTROENTEROLOGY,16.4,53.6
WLA,10/14/2025,MENTAL HEALTH GROUP,10.7,34
WLA,10/14/2025,MENTAL HEALTH INDIVIDUAL,10.8,81
WLA,10/14/2025,NEUROLOGY,27.1,82.1
WLA,10/14/2025,OB/GYN,20.1,51
WLA,10/14/2025,OCCUPATIONAL THERAPY,11.4,31.6
WLA,10/14/2025,ONCOLOGY,8,23.1
WLA,10/14/2025,OPHTHALMOLOGY,17.7,75.8
WLA,10/14/2025,OPTOMETRY,25,44.1
WLA,10/14/2025,ORTHOPEDICS,10.9,81.4
WLA,10/14/2025,PAIN MEDICINE,13.7,57.3
WLA,10/14/2025,PHYSICAL THERAPY,16.2,38.3
WLA,10/14/2025,PODIATRY,6.2,30.7
WLA,10/14/2025,PRIMARY CARE,8,26.5
WLA,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,24.2,104.8
WLA,10/14/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
WLA,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,8,3
WLA,10/14/2025,PULMONOLOGY,13.5,48.6
WLA,10/14/2025,SLEEP MEDICINE,54.8,97
WLA,10/14/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
WLA,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,36.4,70.5
WLA,10/14/2025,UROLOGY,10.9,45.6
WLA,10/14/2025,WOMEN'S HEALTH,9.6,40.9
JLP,10/14/2025,AUDIOLOGY,10.6,26.3
JLP,10/14/2025,CARDIOLOGY,9,40.9
JLP,10/14/2025,DERMATOLOGY,10.8,24.9
JLP,10/14/2025,GASTROENTEROLOGY,9.5,8.7
JLP,10/14/2025,MENTAL HEALTH GROUP,3.4,NA
JLP,10/14/2025,MENTAL HEALTH INDIVIDUAL,17.1,0.9
JLP,10/14/2025,NEUROLOGY,14.1,70
JLP,10/14/2025,ONCOLOGY,5.3,24.7
JLP,10/14/2025,OPHTHALMOLOGY,22.2,73.3
JLP,10/14/2025,OPTOMETRY,26.9,82.2
JLP,10/14/2025,ORTHOPEDICS,17.1,53
JLP,10/14/2025,PAIN MEDICINE,19.3,38
JLP,10/14/2025,PODIATRY,20.2,75.6
JLP,10/14/2025,PRIMARY CARE,11.9,55
JLP,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,5.6,18.8
JLP,10/14/2025,PULMONOLOGY,11,35.7
JLP,10/14/2025,SLEEP MEDICINE,105.7,284.9
JLP,10/14/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
JLP,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.6,8.5
JLP,10/14/2025,UROLOGY,10.2,48.9
TR,10/14/2025,AUDIOLOGY,4.6,13.3
TR,10/14/2025,CARDIOLOGY,13.9,17.3
TR,10/14/2025,DENTAL,19.3,38.5
TR,10/14/2025,DERMATOLOGY,5.2,36.2
TR,10/14/2025,ENDOCRINOLOGY,12.1,47.2
TR,10/14/2025,GASTROENTEROLOGY,17.8,75.1
TR,10/14/2025,MENTAL HEALTH GROUP,6.7,20
TR,10/14/2025,MENTAL HEALTH INDIVIDUAL,8.8,24.2
TR,10/14/2025,NEUROLOGY,18.7,92.5
TR,10/14/2025,OB/GYN,2.6,26.3
TR,10/14/2025,OCCUPATIONAL THERAPY,13.7,46.7
TR,10/14/2025,ONCOLOGY,9,21.7
TR,10/14/2025,OPHTHALMOLOGY,4.9,14.1
TR,10/14/2025,OPTOMETRY,3.2,37.6
TR,10/14/2025,ORTHOPEDICS,2.4,11.3
TR,10/14/2025,PAIN MEDICINE,8.3,33.1
TR,10/14/2025,PHYSICAL THERAPY,13.7,49.7
TR,10/14/2025,PODIATRY,4.8,22.6
TR,10/14/2025,PRIMARY CARE,6.6,30.3
TR,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,19.7,59.2
TR,10/14/2025,PTSD SPECIFIC GROUP PROGRAMS,2.8,101
TR,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.7,61.5
TR,10/14/2025,PULMONOLOGY,10.7,25.3
TR,10/14/2025,SLEEP MEDICINE,24.3,58.5
TR,10/14/2025,SUBSTANCE USE DISORDER GROUP,0.5,3
TR,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,6.8,25.5
TR,10/14/2025,UROLOGY,9.4,55.2
TR,10/14/2025,WOMEN'S HEALTH,3.1,16.1
JM,10/14/2025,AUDIOLOGY,20.5,42.2
JM,10/14/2025,CARDIOLOGY,9.9,44.9
JM,10/14/2025,DENTAL,9,82.7
JM,10/14/2025,DERMATOLOGY,12.2,45.8
JM,10/14/2025,ENDOCRINOLOGY,20.7,63.3
JM,10/14/2025,GASTROENTEROLOGY,12.2,40.1
JM,10/14/2025,MENTAL HEALTH GROUP,11.4,67
JM,10/14/2025,MENTAL HEALTH INDIVIDUAL,14.2,41.6
JM,10/14/2025,NEUROLOGY,21.6,120.7
JM,10/14/2025,OB/GYN,4.2,22.8
JM,10/14/2025,OCCUPATIONAL THERAPY,14.7,44.5
JM,10/14/2025,ONCOLOGY,1.1,22.8
JM,10/14/2025,OPHTHALMOLOGY,22.3,123.5
JM,10/14/2025,OPTOMETRY,14.2,87.8
JM,10/14/2025,ORTHOPEDICS,5.9,30.2
JM,10/14/2025,PAIN MEDICINE,34.8,98.6
JM,10/14/2025,PHYSICAL THERAPY,23,76.5
JM,10/14/2025,PODIATRY,41.7,132.9
JM,10/14/2025,PRIMARY CARE,6.3,22.1
JM,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,6.8,12.5
JM,10/14/2025,PTSD SPECIFIC GROUP PROGRAMS,8.5,14
JM,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.4,126.3
JM,10/14/2025,PULMONOLOGY,29.2,65.8
JM,10/14/2025,SLEEP MEDICINE,9.6,38
JM,10/14/2025,SUBSTANCE USE DISORDER GROUP,2.3,NA
JM,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.5,1.5
JM,10/14/2025,UROLOGY,14.5,60
SF,10/15/2025,AUDIOLOGY,6.6,27.1
SF,10/15/2025,CARDIOLOGY,15,32.8
SF,10/15/2025,DENTAL,11,77
SF,10/15/2025,DERMATOLOGY,6.6,24.4
SF,10/15/2025,ENDOCRINOLOGY,11.3,39.2
SF,10/15/2025,GASTROENTEROLOGY,8.4,35
SF,10/15/2025,MENTAL HEALTH GROUP,4.8,13
SF,10/15/2025,MENTAL HEALTH INDIVIDUAL,7.5,48.5
SF,10/15/2025,NEUROLOGY,9,30.4
SF,10/15/2025,OB/GYN,39,53.7
SF,10/15/2025,OCCUPATIONAL THERAPY,6.6,25.8
SF,10/15/2025,ONCOLOGY,3.3,26.6
SF,10/15/2025,OPHTHALMOLOGY,14.5,52.9
SF,10/15/2025,OPTOMETRY,17.9,53.2
SF,10/15/2025,ORTHOPEDICS,17.5,37.2
SF,10/15/2025,PAIN MEDICINE,14.1,32.8
SF,10/15/2025,PHYSICAL THERAPY,7.9,37.7
SF,10/15/2025,PODIATRY,10,52.5
SF,10/15/2025,PRIMARY CARE,8.1,16.3
SF,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.6,4.4
SF,10/15/2025,PTSD SPECIFIC GROUP PROGRAMS,6.8,NA
SF,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.3,NA
SF,10/15/2025,PULMONOLOGY,47.4,41.8
SF,10/15/2025,SLEEP MEDICINE,31.3,38.7
SF,10/15/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
SF,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3,29.9
SF,10/15/2025,UROLOGY,7.1,23.5
SF,10/15/2025,WOMEN'S HEALTH,1.5,8.5
WLA,10/15/2025,AUDIOLOGY,20.3,56.5
WLA,10/15/2025,CARDIOLOGY,17.5,21.3
WLA,10/15/2025,DENTAL,1.4,12
WLA,10/15/2025,DERMATOLOGY,17.3,39.2
WLA,10/15/2025,ENDOCRINOLOGY,15.3,49.7
WLA,10/15/2025,GASTROENTEROLOGY,16.6,51.2
WLA,10/15/2025,MENTAL HEALTH GROUP,10.5,34
WLA,10/15/2025,MENTAL HEALTH INDIVIDUAL,11,82.2
WLA,10/15/2025,NEUROLOGY,27.3,82.3
WLA,10/15/2025,OB/GYN,20.3,50.4
WLA,10/15/2025,OCCUPATIONAL THERAPY,11.5,31.1
WLA,10/15/2025,ONCOLOGY,7.7,24.5
WLA,10/15/2025,OPHTHALMOLOGY,17.8,75.8
WLA,10/15/2025,OPTOMETRY,24.4,44.3
WLA,10/15/2025,ORTHOPEDICS,11.3,81.1
WLA,10/15/2025,PAIN MEDICINE,13.8,56.7
WLA,10/15/2025,PHYSICAL THERAPY,16.5,38.8
WLA,10/15/2025,PODIATRY,6.1,31.3
WLA,10/15/2025,PRIMARY CARE,8,26.4
WLA,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,25.4,105.9
WLA,10/15/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
WLA,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,7.8,3
WLA,10/15/2025,PULMONOLOGY,12.9,48.6
WLA,10/15/2025,SLEEP MEDICINE,54.7,97
WLA,10/15/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
WLA,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,36.9,70.5
WLA,10/15/2025,UROLOGY,11.2,44.5
WLA,10/15/2025,WOMEN'S HEALTH,9.5,40.7
JLP,10/15/2025,AUDIOLOGY,10.7,26.2
JLP,10/15/2025,CARDIOLOGY,9.2,43.1
JLP,10/15/2025,DERMATOLOGY,9.4,24.7
JLP,10/15/2025,GASTROENTEROLOGY,10.4,9.5
JLP,10/15/2025,MENTAL HEALTH GROUP,3.5,NA
JLP,10/15/2025,MENTAL HEALTH INDIVIDUAL,17.3,0.9
JLP,10/15/2025,NEUROLOGY,13.5,73.4
JLP,10/15/2025,ONCOLOGY,5.6,24.8
JLP,10/15/2025,OPHTHALMOLOGY,22.5,72.5
JLP,10/15/2025,OPTOMETRY,27.8,79.2
JLP,10/15/2025,ORTHOPEDICS,17,52.5
JLP,10/15/2025,PAIN MEDICINE,19.4,37.5
JLP,10/15/2025,PODIATRY,21,75
JLP,10/15/2025,PRIMARY CARE,12.1,55
JLP,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4.7,18.8
JLP,10/15/2025,PULMONOLOGY,11,35.8
JLP,10/15/2025,SLEEP MEDICINE,106.1,284.9
JLP,10/15/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
JLP,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.7,8.4
JLP,10/15/2025,UROLOGY,10,42.7
TR,10/15/2025,AUDIOLOGY,4.6,13.2
TR,10/15/2025,CARDIOLOGY,14,17.4
TR,10/15/2025,DENTAL,19.2,37
TR,10/15/2025,DERMATOLOGY,5.1,36.2
TR,10/15/2025,ENDOCRINOLOGY,11.6,46.9
TR,10/15/2025,GASTROENTEROLOGY,17.4,75.8
TR,10/15/2025,MENTAL HEALTH GROUP,7,26
TR,10/15/2025,MENTAL HEALTH INDIVIDUAL,8.7,23.6
TR,10/15/2025,NEUROLOGY,18.8,93.5
TR,10/15/2025,OB/GYN,2.6,25.8
TR,10/15/2025,OCCUPATIONAL THERAPY,14,47.2
TR,10/15/2025,ONCOLOGY,8.8,22.2
TR,10/15/2025,OPHTHALMOLOGY,4.8,14.1
TR,10/15/2025,OPTOMETRY,3.2,39.1
TR,10/15/2025,ORTHOPEDICS,2.5,10.8
TR,10/15/2025,PAIN MEDICINE,8.2,32.2
TR,10/15/2025,PHYSICAL THERAPY,13.9,49.1
TR,10/15/2025,PODIATRY,4.9,23
TR,10/15/2025,PRIMARY CARE,6.5,29.7
TR,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,19.2,57.7
TR,10/15/2025,PTSD SPECIFIC GROUP PROGRAMS,2.8,101
TR,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,16,61.5
TR,10/15/2025,PULMONOLOGY,9.6,25
TR,10/15/2025,SLEEP MEDICINE,24.3,57.7
TR,10/15/2025,SUBSTANCE USE DISORDER GROUP,0.6,3
TR,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,6.7,23.9
TR,10/15/2025,UROLOGY,9.8,55.5
TR,10/15/2025,WOMEN'S HEALTH,3,15.6
JM,10/15/2025,AUDIOLOGY,21.1,42.5
JM,10/15/2025,CARDIOLOGY,9.7,46.8
JM,10/15/2025,DENTAL,8.7,81.7
JM,10/15/2025,DERMATOLOGY,11.7,45.3
JM,10/15/2025,ENDOCRINOLOGY,20.8,64.3
JM,10/15/2025,GASTROENTEROLOGY,12.4,39.6
JM,10/15/2025,MENTAL HEALTH GROUP,10.9,67
JM,10/15/2025,MENTAL HEALTH INDIVIDUAL,14.3,40.6
JM,10/15/2025,NEUROLOGY,21.9,122.9
JM,10/15/2025,OB/GYN,4.5,22.3
JM,10/15/2025,OCCUPATIONAL THERAPY,15.3,44.9
JM,10/15/2025,ONCOLOGY,1.1,23.8
JM,10/15/2025,OPHTHALMOLOGY,22.6,124
JM,10/15/2025,OPTOMETRY,14.4,87.3
JM,10/15/2025,ORTHOPEDICS,6.4,30.5
JM,10/15/2025,PAIN MEDICINE,34.4,92.3
JM,10/15/2025,PHYSICAL THERAPY,22.9,77.1
JM,10/15/2025,PODIATRY,42.6,136.7
JM,10/15/2025,PRIMARY CARE,6,21.6
JM,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,6.8,10.6
JM,10/15/2025,PTSD SPECIFIC GROUP PROGRAMS,9.2,14
JM,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.6,126.3
JM,10/15/2025,PULMONOLOGY,30.3,68.8
JM,10/15/2025,SLEEP MEDICINE,9.5,38.1
JM,10/15/2025,SUBSTANCE USE DISORDER GROUP,2.3,NA
JM,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.7,1.5
JM,10/15/2025,UROLOGY,14.6,58.9
