clinic,date,type,wait_established,wait_new
ALM,10/13/2025,OCCUPATIONAL THERAPY,24.9,55
ALM,10/13/2025,ONCOLOGY,4.3,53.6
ALM,10/13/2025,ORTHOPEDICS,11.8,39.7
ALM,10/13/2025,PAIN MEDICINE,23.8,42.5
ALM,10/13/2025,PHYSICAL THERAPY,35.8,68.6
ALM,10/13/2025,PRIMARY CARE,6.1,26.5
ALM,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.7,16.2
ALM,10/13/2025,PULMONOLOGY,18.7,63.2
ALM,10/13/2025,SLEEP MEDICINE,6.6,44.5
ALM,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.1,NA
ALM,10/13/2025,UROLOGY,16.9,58
ALM,10/13/2025,WOMEN'S HEALTH,3.4,7.8
MEDB,10/13/2025,AUDIOLOGY,5.8,69.6
MEDB,10/13/2025,CARDIOLOGY,10.7,25.5
MEDB,10/13/2025,DENTAL,3.4,60
MEDB,10/13/2025,DERMATOLOGY,3.8,31.3
MEDB,10/13/2025,ENDOCRINOLOGY,13,56.1
MEDB,10/13/2025,GASTROENTEROLOGY,19.8,65
MEDB,10/13/2025,MENTAL HEALTH GROUP,3.5,NA
MEDB,10/13/2025,MENTAL HEALTH INDIVIDUAL,10.3,55.5
MEDB,10/13/2025,NEUROLOGY,5.3,30.2
MEDB,10/13/2025,OB/GYN,6.8,80.6
MEDB,10/13/2025,OCCUPATIONAL THERAPY,11.4,43.5
MEDB,10/13/2025,ONCOLOGY,3,69.9
MEDB,10/13/2025,OPHTHALMOLOGY,1.5,17.8
MEDB,10/13/2025,OPTOMETRY,1.5,35.6
MEDB,10/13/2025,ORTHOPEDICS,1.9,14
MEDB,10/13/2025,PAIN MEDICINE,3.4,27.6
MEDB,10/13/2025,PHYSICAL THERAPY,12.3,47.5
MEDB,10/13/2025,PODIATRY,2,31.1
MEDB,10/13/2025,PRIMARY CARE,2.9,30.3
MEDB,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,11.3,41.2
MEDB,10/13/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.1,NA
MEDB,10/13/2025,PULMONOLOGY,13.4,32.4
MEDB,10/13/2025,SLEEP MEDICINE,34.6,121.5
MEDB,10/13/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.6,21.5
MEDB,10/13/2025,UROLOGY,4.8,79.8
MEDB,10/13/2025,WOMEN'S HEALTH,3.9,21.4
TEC,10/13/2025,AUDIOLOGY,2.7,22.8
TEC,10/13/2025,CARDIOLOGY,5.5,21.7
TEC,10/13/2025,DENTAL,1.8,29.7
TEC,10/13/2025,DERMATOLOGY,7.7,62.9
TEC,10/13/2025,ENDOCRINOLOGY,7.4,49.9
TEC,10/13/2025,GASTROENTEROLOGY,4.1,25.2
TEC,10/13/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/13/2025,MENTAL HEALTH INDIVIDUAL,12.1,23.1
TEC,10/13/2025,NEUROLOGY,0,2
TEC,10/13/2025,OB/GYN,2.6,17.4
TEC,10/13/2025,OCCUPATIONAL THERAPY,8.5,29
TEC,10/13/2025,ONCOLOGY,2.3,28.9
TEC,10/13/2025,OPHTHALMOLOGY,2,NA
TEC,10/13/2025,OPTOMETRY,3.9,38.6
TEC,10/13/2025,ORTHOPEDICS,1.7,20
TEC,10/13/2025,PAIN MEDICINE,8.3,42.3
TEC,10/13/2025,PHYSICAL THERAPY,2.5,22.3
TEC,10/13/2025,PODIATRY,3.3,23.8
TEC,10/13/2025,PRIMARY CARE,1.6,15.5
TEC,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.1,0.8
TEC,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,7.4,NA
TEC,10/13/2025,PULMONOLOGY,12.7,28.9
TEC,10/13/2025,SLEEP MEDICINE,5.5,21.4
TEC,10/13/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.6,10
TEC,10/13/2025,UROLOGY,3.6,29.7
TEC,10/13/2025,WOMEN'S HEALTH,0.9,5.8
DAL,10/14/2025,AUDIOLOGY,0.8,12.2
DAL,10/14/2025,CARDIOLOGY,11.3,28.2
DAL,10/14/2025,DENTAL,11.5,36.4
DAL,10/14/2025,ENDOCRINOLOGY,11.7,57.1
DAL,10/14/2025,GASTROENTEROLOGY,10.6,35.6
DAL,10/14/2025,MENTAL HEALTH GROUP,0.3,NA
DAL,10/14/2025,MENTAL HEALTH INDIVIDUAL,5.7,18
DAL,10/14/2025,NEUROLOGY,28.8,140.8
DAL,10/14/2025,OB/GYN,19.4,46.8
DAL,10/14/2025,OCCUPATIONAL THERAPY,11.6,18.9
DAL,10/14/2025,ONCOLOGY,2.6,28.4
DAL,10/14/2025,OPHTHALMOLOGY,8.4,41.9
DAL,10/14/2025,OPTOMETRY,20.1,80.4
DAL,10/14/2025,ORTHOPEDICS,8.2,33.4
DAL,10/14/2025,PAIN MEDICINE,5.8,33.9
DAL,10/14/2025,PHYSICAL THERAPY,23,43.5
DAL,10/14/2025,PODIATRY,20.2,46.5
DAL,10/14/2025,PRIMARY CARE,5.5,28.5
DAL,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.6,25.1
DAL,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.5,NA
DAL,10/14/2025,PULMONOLOGY,7.6,21.3
DAL,10/14/2025,SLEEP MEDICINE,9.3,33.6
DAL,10/14/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.8,0
DAL,10/14/2025,UROLOGY,18.4,67.8
OET,10/14/2025,AUDIOLOGY,28,95.3
OET,10/14/2025,CARDIOLOGY,19.7,60.1
OET,10/14/2025,DENTAL,38.2,72.7
OET,10/14/2025,DERMATOLOGY,27.6,101.3
OET,10/14/2025,ENDOCRINOLOGY,5.5,13.3
OET,10/14/2025,GASTROENTEROLOGY,24.4,104.4
OET,10/14/2025,MENTAL HEALTH GROUP,1.9,24
OET,10/14/2025,MENTAL HEALTH INDIVIDUAL,29.7,25.9
OET,10/14/2025,NEUROLOGY,14.2,87.7
OET,10/14/2025,OB/GYN,13.8,66.8
OET,10/14/2025,OCCUPATIONAL THERAPY,39.1,48.9
OET,10/14/2025,ONCOLOGY,1.9,58.3
OET,10/14/2025,OPHTHALMOLOGY,13.9,67.2
OET,10/14/2025,OPTOMETRY,20.7,87.7
OET,10/14/2025,ORTHOPEDICS,9.3,34.1
OET,10/14/2025,PAIN MEDICINE,23.6,39.9
OET,10/14/2025,PHYSICAL THERAPY,15.9,48.5
OET,10/14/2025,PODIATRY,23,85.8
OET,10/14/2025,PRIMARY CARE,13.7,61.9
OET,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,9.1,32.1
OET,10/14/2025,PTSD SPECIFIC GROUP PROGRAMS,13.1,NA
OET,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.1,NA
OET,10/14/2025,PULMONOLOGY,44.1,100.3
OET,10/14/2025,SLEEP MEDICINE,9.4,140.9
OET,10/14/2025,SUBSTANCE USE DISORDER GROUP,4.6,NA
OET,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,10.7,43.8
OET,10/14/2025,UROLOGY,12,150.5
OET,10/14/2025,WOMEN'S HEALTH,20.2,55.9
ALM,10/14/2025,AUDIOLOGY,12.9,87.3
ALM,10/14/2025,CARDIOLOGY,15.1,34.1
ALM,10/14/2025,DENTAL,9.5,48.9
ALM,10/14/2025,DERMATOLOGY,15.7,63
ALM,10/14/2025,ENDOCRINOLOGY,4.3,30.5
ALM,10/14/2025,GASTROENTEROLOGY,29,167.8
ALM,10/14/2025,MENTAL HEALTH GROUP,6,NA
ALM,10/14/2025,MENTAL HEALTH INDIVIDUAL,6.2,35
ALM,10/14/2025,NEUROLOGY,24.2,149.5
ALM,10/14/2025,OB/GYN,9.2,76.4
ALM,10/14/2025,OCCUPATIONAL THERAPY,26,55.3
ALM,10/14/2025,ONCOLOGY,4.3,53.2
ALM,10/14/2025,ORTHOPEDICS,12,40.5
ALM,10/14/2025,PAIN MEDICINE,24.1,43.7
ALM,10/14/2025,PHYSICAL THERAPY,36.3,69.1
ALM,10/14/2025,PRIMARY CARE,6.2,26.3
ALM,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8,15.8
ALM,10/14/2025,PULMONOLOGY,17.4,63.2
ALM,10/14/2025,SLEEP MEDICINE,6.7,45.1
ALM,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.1,NA
ALM,10/14/2025,UROLOGY,17.1,58.2
ALM,10/14/2025,WOMEN'S HEALTH,3.4,7.8
MEDB,10/14/2025,AUDIOLOGY,5.9,69.7
MEDB,10/14/2025,CARDIOLOGY,10.7,26
MEDB,10/14/2025,DENTAL,3.3,59.9
MEDB,10/14/2025,DERMATOLOGY,3.9,31.6
MEDB,10/14/2025,ENDOCRINOLOGY,13.1,57.1
MEDB,10/14/2025,GASTROENTEROLOGY,19.9,66.2
MEDB,10/14/2025,MENTAL HEALTH GROUP,3.4,NA
MEDB,10/14/2025,MENTAL HEALTH INDIVIDUAL,11,56.3
MEDB,10/14/2025,NEUROLOGY,5.5,30.4
MEDB,10/14/2025,OB/GYN,6.9,82.5
MEDB,10/14/2025,OCCUPATIONAL THERAPY,11.4,43.4
MEDB,10/14/2025,ONCOLOGY,3.2,73.4
MEDB,10/14/2025,OPHTHALMOLOGY,1.5,19
MEDB,10/14/2025,OPTOMETRY,1.5,35.9
MEDB,10/14/2025,ORTHOPEDICS,2,14.6
MEDB,10/14/2025,PAIN MEDICINE,3.6,28.1
MEDB,10/14/2025,PHYSICAL THERAPY,12.7,48.4
MEDB,10/14/2025,PODIATRY,2.1,31.1
MEDB,10/14/2025,PRIMARY CARE,2.9,30.5
MEDB,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,12.1,42
MEDB,10/14/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,16.4,NA
MEDB,10/14/2025,PULMONOLOGY,13.9,30.8
MEDB,10/14/2025,SLEEP MEDICINE,34.4,121.4
MEDB,10/14/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.5,21.5
MEDB,10/14/2025,UROLOGY,4.6,79
MEDB,10/14/2025,WOMEN'S HEALTH,3.8,21.4
TEC,10/14/2025,AUDIOLOGY,2.7,22.8
TEC,10/14/2025,CARDIOLOGY,5.4,23.3
TEC,10/14/2025,DENTAL,1.6,30.3
TEC,10/14/2025,DERMATOLOGY,7.8,63.1
TEC,10/14/2025,ENDOCRINOLOGY,7.4,49.3
TEC,10/14/2025,GASTROENTEROLOGY,4.2,25.2
TEC,10/14/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/14/2025,MENTAL HEALTH INDIVIDUAL,12.7,23.1
TEC,10/14/2025,NEUROLOGY,0,2
TEC,10/14/2025,OB/GYN,2.6,17.4
TEC,10/14/2025,OCCUPATIONAL THERAPY,8.9,32.9
TEC,10/14/2025,ONCOLOGY,2.4,28.9
TEC,10/14/2025,OPHTHALMOLOGY,2.1,NA
TEC,10/14/2025,OPTOMETRY,3.7,36.3
TEC,10/14/2025,ORTHOPEDICS,1.7,20.3
TEC,10/14/2025,PAIN MEDICINE,8.1,43.6
TEC,10/14/2025,PHYSICAL THERAPY,2.4,22.3
TEC,10/14/2025,PODIATRY,3.3,23
TEC,10/14/2025,PRIMARY CARE,1.6,16
TEC,10/14/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.1,0.8
TEC,10/14/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,7.4,NA
TEC,10/14/2025,PULMONOLOGY,13.1,28.9
TEC,10/14/2025,SLEEP MEDICINE,5.4,21.5
TEC,10/14/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/14/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.7,8
TEC,10/14/2025,UROLOGY,3.8,29.6
TEC,10/14/2025,WOMEN'S HEALTH,1,5
DAL,10/15/2025,AUDIOLOGY,0.9,12.1
DAL,10/15/2025,CARDIOLOGY,11.2,28.6
DAL,10/15/2025,DENTAL,11.7,37.1
DAL,10/15/2025,ENDOCRINOLOGY,12.1,56.3
DAL,10/15/2025,GASTROENTEROLOGY,10.7,35.3
DAL,10/15/2025,MENTAL HEALTH GROUP,0.4,NA
DAL,10/15/2025,MENTAL HEALTH INDIVIDUAL,5.7,18.5
DAL,10/15/2025,NEUROLOGY,28.8,140.8
DAL,10/15/2025,OB/GYN,19.3,46.8
DAL,10/15/2025,OCCUPATIONAL THERAPY,11.4,18.9
DAL,10/15/2025,ONCOLOGY,2.5,26.5
DAL,10/15/2025,OPHTHALMOLOGY,8.6,42.2
DAL,10/15/2025,OPTOMETRY,19.9,80.7
DAL,10/15/2025,ORTHOPEDICS,8,33
DAL,10/15/2025,PAIN MEDICINE,6,34.5
DAL,10/15/2025,PHYSICAL THERAPY,23.1,42.1
DAL,10/15/2025,PODIATRY,20.2,46.7
DAL,10/15/2025,PRIMARY CARE,5.5,28.5
DAL,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.8,25.7
DAL,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.9,NA
DAL,10/15/2025,PULMONOLOGY,8.6,22.7
DAL,10/15/2025,SLEEP MEDICINE,9.4,33.3
DAL,10/15/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.1,0
DAL,10/15/2025,UROLOGY,18.5,68
OET,10/15/2025,AUDIOLOGY,28.3,95.4
OET,10/15/2025,CARDIOLOGY,19,58.4
OET,10/15/2025,DENTAL,38.9,70.7
OET,10/15/2025,DERMATOLOGY,27.8,104.2
OET,10/15/2025,ENDOCRINOLOGY,5.5,13.2
OET,10/15/2025,GASTROENTEROLOGY,24,102.2
OET,10/15/2025,MENTAL HEALTH GROUP,1.7,24
OET,10/15/2025,MENTAL HEALTH INDIVIDUAL,29.9,26.1
OET,10/15/2025,NEUROLOGY,14.7,88.1
OET,10/15/2025,OB/GYN,14.3,66.8
OET,10/15/2025,OCCUPATIONAL THERAPY,39.4,48.8
OET,10/15/2025,ONCOLOGY,1.9,58.3
OET,10/15/2025,OPHTHALMOLOGY,13.8,65.5
OET,10/15/2025,OPTOMETRY,21.2,87.9
OET,10/15/2025,ORTHOPEDICS,9.3,34.6
OET,10/15/2025,PAIN MEDICINE,23.2,39.9
OET,10/15/2025,PHYSICAL THERAPY,16.5,48.7
OET,10/15/2025,PODIATRY,23.5,86.5
OET,10/15/2025,PRIMARY CARE,13.8,62.3
OET,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,9.2,32.3
OET,10/15/2025,PTSD SPECIFIC GROUP PROGRAMS,13.1,NA
OET,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.4,NA
OET,10/15/2025,PULMONOLOGY,44.8,97.4
OET,10/15/2025,SLEEP MEDICINE,9.8,144.8
OET,10/15/2025,SUBSTANCE USE DISORDER GROUP,4.7,NA
OET,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,10.7,43.8
OET,10/15/2025,UROLOGY,12.1,150.5
OET,10/15/2025,WOMEN'S HEALTH,20.5,58.5
ALM,10/15/2025,AUDIOLOGY,13.8,87.3
ALM,10/15/2025,CARDIOLOGY,15.1,35.2
ALM,10/15/2025,DENTAL,9.9,48.4
ALM,10/15/2025,DERMATOLOGY,16.1,61.4
ALM,10/15/2025,ENDOCRINOLOGY,4.4,29.1
ALM,10/15/2025,GASTROENTEROLOGY,28.8,168.5
ALM,10/15/2025,MENTAL HEALTH GROUP,6.3,NA
ALM,10/15/2025,MENTAL HEALTH INDIVIDUAL,6.4,35.6
ALM,10/15/2025,NEUROLOGY,24,150.4
ALM,10/15/2025,OB/GYN,9.5,76.6
ALM,10/15/2025,OCCUPATIONAL THERAPY,26,55.6
ALM,10/15/2025,ONCOLOGY,4.3,53.1
ALM,10/15/2025,ORTHOPEDICS,12.3,40.8
ALM,10/15/2025,PAIN MEDICINE,23.8,43.4
ALM,10/15/2025,PHYSICAL THERAPY,36.4,69.3
ALM,10/15/2025,PRIMARY CARE,6.3,26
ALM,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.1,15.9
ALM,10/15/2025,PULMONOLOGY,18.2,63.4
ALM,10/15/2025,SLEEP MEDICINE,6.9,44.9
ALM,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.2,NA
ALM,10/15/2025,UROLOGY,16.9,59.1
ALM,10/15/2025,WOMEN'S HEALTH,3.2,7.8
MEDB,10/15/2025,AUDIOLOGY,6,69.1
MEDB,10/15/2025,CARDIOLOGY,11.4,26
MEDB,10/15/2025,DENTAL,3.4,60.1
MEDB,10/15/2025,DERMATOLOGY,3.8,31.9
MEDB,10/15/2025,ENDOCRINOLOGY,13,57.3
MEDB,10/15/2025,GASTROENTEROLOGY,19.7,68.9
MEDB,10/15/2025,MENTAL HEALTH GROUP,2.8,NA
MEDB,10/15/2025,MENTAL HEALTH INDIVIDUAL,11.2,56.9
MEDB,10/15/2025,NEUROLOGY,5.6,30.5
MEDB,10/15/2025,OB/GYN,7.1,81.9
MEDB,10/15/2025,OCCUPATIONAL THERAPY,11.4,42.8
MEDB,10/15/2025,ONCOLOGY,3,75.4
MEDB,10/15/2025,OPHTHALMOLOGY,1.5,18.5
MEDB,10/15/2025,OPTOMETRY,1.5,33.7
MEDB,10/15/2025,ORTHOPEDICS,2,13.2
MEDB,10/15/2025,PAIN MEDICINE,3.3,27.4
MEDB,10/15/2025,PHYSICAL THERAPY,12.5,49.4
MEDB,10/15/2025,PODIATRY,2,31.2
MEDB,10/15/2025,PRIMARY CARE,3,30.6
MEDB,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,12.2,42
MEDB,10/15/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,16.2,NA
MEDB,10/15/2025,PULMONOLOGY,14.4,34.4
MEDB,10/15/2025,SLEEP MEDICINE,33.4,123.7
MEDB,10/15/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.6,21.5
MEDB,10/15/2025,UROLOGY,4.5,81.1
MEDB,10/15/2025,WOMEN'S HEALTH,3.9,21.1
TEC,10/15/2025,AUDIOLOGY,2.7,23.2
TEC,10/15/2025,CARDIOLOGY,5.6,20.3
TEC,10/15/2025,DENTAL,1.6,30.3
TEC,10/15/2025,DERMATOLOGY,7.3,64.1
TEC,10/15/2025,ENDOCRINOLOGY,7.5,49.3
TEC,10/15/2025,GASTROENTEROLOGY,4.3,25.2
TEC,10/15/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/15/2025,MENTAL HEALTH INDIVIDUAL,13,23.1
TEC,10/15/2025,NEUROLOGY,0,2
TEC,10/15/2025,OB/GYN,1.7,17.4
TEC,10/15/2025,OCCUPATIONAL THERAPY,9.8,34.2
TEC,10/15/2025,ONCOLOGY,2.2,28
TEC,10/15/2025,OPHTHALMOLOGY,2.1,NA
TEC,10/15/2025,OPTOMETRY,3.7,36.2
TEC,10/15/2025,ORTHOPEDICS,1.7,20.1
TEC,10/15/2025,PAIN MEDICINE,8.2,44.3
TEC,10/15/2025,PHYSICAL THERAPY,2.2,22.6
TEC,10/15/2025,PODIATRY,3.5,23.7
TEC,10/15/2025,PRIMARY CARE,1.6,12
TEC,10/15/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.2,0.9
TEC,10/15/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,7.7,NA
TEC,10/15/2025,PULMONOLOGY,13.4,32.2
TEC,10/15/2025,SLEEP MEDICINE,5.3,21.6
TEC,10/15/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/15/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.7,10
TEC,10/15/2025,UROLOGY,3.7,30
TEC,10/15/2025,WOMEN'S HEALTH,1,6.5
